6.41E-12,-4.20E-10,8.545086861,0,8.539090395,0.009020121,8.552083969,-1.04E-02,
6.31E-12,-3.63E-10,8.567077279,0,8.561081886,0.008100037,8.5740695,-9.15E-03,
6.44E-12,8.73E-11,8.588061929,0,8.582065344,0.005635905,8.629038334,2.16E-03,
6.25E-12,-1.11E-10,8.648027778,0,8.637033939,0.006852108,8.762961864,-2.82E-03,
6.39E-12,3.59E-10,8.777952671,0,8.771955729,0.004959062,8.784949303,8.94E-03,
6.41E-12,1.50E-10,8.798940897,0,8.792944908,0.011653464,8.805937767,3.73E-03,
6.41E-12,8.21E-10,8.820440888,0,8.814931393,0.006979016,8.826925993,2.04E-02,
6.36E-12,-6.71E-10,8.841917872,0,8.835920334,0.003827465,8.893886805,-1.68E-02,
6.38E-12,4.43E-10,8.906879544,0,8.902881384,0.005191727,9.004821777,1.11E-02,
6.29E-12,-2.06E-11,9.014816642,0,9.012817383,0.000527854,9.017814159,-5.20E-04,
6.39E-12,-1.83E-10,9.031808019,0,9.025811672,0.003404438,9.038803816,-4.55E-03,
6.47E-12,7.09E-10,9.053295732,0,9.047798872,0.007465497,9.059791327,1.74E-02,
6.42E-12,-1.98E-10,9.073783278,0,9.067785978,0.006132962,9.127751589,-4.91E-03,
6.33E-12,5.50E-10,9.139756322,0,9.135748148,0.005773389,9.23269248,1.38E-02,
6.30E-12,-4.44E-10,9.244685173,0,9.240686178,0.006016629,9.24968648,-1.12E-02,
6.41E-12,-7.00E-11,9.264673948,0,9.258677483,0.00806831,9.271668911,-1.74E-03,
6.36E-12,-5.52E-10,9.285662055,0,9.279666662,0.009125877,9.292661428,-1.38E-02,
6.41E-12,4.48E-10,9.306661844,0,9.300656796,0.007084772,9.346627235,1.11E-02,
6.32E-12,-3.21E-10,9.365115643,0,9.35462141,0.007063621,9.462559462,-8.07E-03,
6.35E-12,-3.81E-10,9.476050854,0,9.470554113,0.007179953,9.482547283,-9.55E-03,
6.45E-12,4.58E-11,9.497039676,0,9.491543055,0.009845023,9.503557205,1.13E-03,
6.43E-12,7.31E-11,9.518026948,0,9.511530638,0.01080741,9.525523663,1.81E-03,
6.34E-12,9.47E-10,9.539516926,0,9.53352046,0.010257475,9.58049202,2.38E-02,
6.39E-12,-1.56E-10,9.598483443,0,9.588487387,0.006746351,9.712415934,-3.89E-03,
6.38E-12,1.79E-10,9.727416992,0,9.719432592,0.009041272,9.735401392,4.48E-03,
6.30E-12,-2.98E-10,9.750405073,0,9.743420124,0.007528951,9.758390188,-7.53E-03,
6.24E-12,4.43E-10,9.772880673,0,9.767384291,0.007803918,9.778377056,1.13E-02,
6.42E-12,5.37E-11,9.792869806,0,9.786372662,0.011230437,9.84733963,1.33E-03,
6.44E-12,-7.13E-10,9.859331489,0,9.856334925,0.004980213,9.951298952,-1.76E-02,
6.36E-12,8.59E-11,9.963773251,0,9.95927763,0.006439656,9.968268871,2.15E-03,
6.41E-12,-3.65E-10,9.983259559,0,9.976264,0.006947289,9.991256237,-9.07E-03,
6.40E-12,2.63E-10,10.00474775,0,9.999251127,0.007074197,10.01124382,6.54E-03,
6.36E-12,1.16E-10,10.02573621,0,10.01923966,0.006206991,10.06521249,2.91E-03,
